0.8896477378296692,0.5820580174826256,0.2582396907796236,0.7445209061292142,0.5661020618605916,class1
0.5793274902459279,0.6737921737249618,0.10614508662156874,0.519499003728139,0.8390257378285796,class1
0.5041107822669274,0.8503454843113244,0.3009770723976849,0.1410108016592837,0.5437518320532296,class1
0.8934255625661937,0.3751715631695599,0.3895227633096669,0.6534839594805426,0.6305059517530806,class1
0.170592025853883,0.8462997282328893,0.8611425700016571,0.3327669280787197,0.6681644430608985,class1
0.1348181391261426,0.09070205450354896,0.8474185253864877,0.3959924150594244,0.6433603397649162,class1
0.1316370332668383,0.5061964234318221,0.8597686834952256,0.2987864931744023,0.7688449299621936,class1
0.4248813931822107,0.19960787806548155,0.9635639010973754,0.3032582835186024,0.8728155132326795,class1
0.04697391770288484,0.6774473982320048,0.7070165996474626,0.3881339060706152,0.4614869198175448,class1
0.0282602843247628,0.6875488289738624,0.18351674964943146,0.9206317188609776,0.022519656182416137,class1
0.025925669348276004,0.5010489221303036,0.07613750136271967,0.5181199682065734,0.1861198453933841,class1
0.6001165010407539,0.2335401043836713,0.3880518889140517,0.942506955837087,0.02130400426984258,class1
0.8470653376676932,0.6347797524348054,0.3741232039409592,0.3203002041596745,0.4498463742393636,class1
0.8069436305745673,0.06528088730105508,0.217732724777426,0.017401442729762406,0.805576969471125,class1
0.5845326615961965,0.7613120523995973,0.05843871760300035,0.5121661769082629,0.4836803132909402,class1
0.3558528134536627,0.559226411157139,0.972681253359958,0.6770420212703749,0.9476655377073032,class1
0.20137601693496487,0.5455963391738341,0.9182483948114476,0.5405715572772622,0.5551645504799259,class1
0.18270418245078413,0.4933404636724926,0.0635336283785638,0.2452288345333401,0.5800545205440996,class1
0.3844629720317376,0.3034341074494378,0.10908092851964646,0.468785936668693,0.967693512842842,class1
0.8138288393336304,0.6319315926101806,0.7132071618601201,0.26485611851678226,0.7171241847222637,class1
0.4946898976501191,0.31373982674560386,0.3405736973961604,0.2797180501499025,0.8168560277992575,class1
0.4561200636296511,0.4680243414555436,0.6797969010823334,0.7294095792780579,0.9911833153943423,class1
0.3359149821186185,0.6126660525326807,0.9370334972045928,0.6562267709975211,0.9477046231187708,class1
0.5414530607371741,0.26328754034659896,0.059124052139565286,0.8264119233546091,0.4797572786724632,class1
0.4647415280322443,0.8333490811288374,0.07413495316366392,0.07083249623138077,0.859117624863715,class1
0.23534195141482486,0.9015720000813848,0.5803344763525364,0.7995382181432381,0.5007816177844889,class1
0.30382110677716845,0.3423116465421593,0.13265133056527534,0.9288081985493786,0.2062335313290441,class1
0.930862634408882,0.5811319166317328,0.4620417305163466,0.9295453287734676,0.3178153453750098,class1
0.4791777025917728,0.5005498153917959,0.5677857997525027,0.1975473485810254,0.7299167017473923,class1
0.22954544354914785,0.5107265130007329,0.9171831805237411,0.02746927355870199,0.4809183176041977,class1
0.1924959260823597,0.6061525109775295,0.11926422723040953,0.2975831754875761,0.7752243424644746,class1
0.3626797017150033,0.7548641962934907,0.4718426878113862,0.17903499530944655,0.9567388500467612,class1
0.044587266055817636,0.28967477208057396,0.115404532749648,0.9190016604648504,0.9251314255471502,class1
0.8157899665569206,0.09495072345161404,0.9952120924764912,0.4028245097606744,0.9863658168017788,class1
0.7141461625519431,0.7388175028270945,0.5207251320880971,0.7093851111023939,0.6134996220478252,class1
0.2482394983241131,0.29544744042782345,0.08530930752378285,0.32958528459873304,0.6671631528130468,class1
0.19890967100877052,0.03901562197436936,0.1841386934381447,0.1572422847396242,0.5090112014064477,class1
0.07286640228427155,0.6528661943847412,0.4071103679788041,0.32880571391754754,0.10015110006575878,class1
0.9229619782136376,0.801544296883948,0.3632342185165656,0.7678523080692469,0.5975044711645432,class1
0.6758251212977349,0.7123951446956542,0.5506469485342306,0.012575145182911585,0.3983287642919122,class2
0.4070321209360983,0.6484308513798416,0.7670378543144415,0.18255085683044725,0.7591231378713935,class1
0.8388846054495863,0.9615153741032764,0.01875340647641599,0.2810178119903057,0.5221319955930951,class1
0.04089811729178594,0.5860057585433615,0.6228002462268378,0.6456919995872211,0.15846754335971713,class1
0.8321483101326798,0.502884980799793,0.3265143578446127,0.9950664495239286,0.9605850554433792,class1
0.8563472866753059,0.9354279073791936,0.7550440859425497,0.8390742406882519,0.6463895192828775,class1
0.39369189951463024,0.09927764414313878,0.2473215553993564,0.1332908695272731,0.9966244696903944,class1
0.1855921699081212,0.785086299657494,0.8852886341171778,0.30820036931293804,0.6441382289857355,class1
0.29399784112671823,0.9365879172581054,0.3940807463061524,0.4965473753990024,0.974055362488929,class1
0.3878097696493117,0.7106119505402997,0.2658109945266254,0.5558353059282901,0.9546639310772884,class1
0.18910827083153947,0.028575435627045894,0.8593684977805055,0.08619318715481873,0.9108299525407136,class1
0.5370955361982884,0.17493714135903934,0.4704891726948477,0.3451433418311847,0.521949048884058,class1
0.6231275289185088,0.7580259321524913,0.4608342309299417,0.8982290661449845,0.12722725554645098,class1
0.8679867603015929,0.5491869893777315,0.912869423069866,0.6358876411233906,0.6558989412258045,class1
0.14702348079712635,0.4807333804189055,0.7372929268715949,0.11160242539706478,0.5606072572632858,class1
0.8268978335238409,0.2836946480996615,0.18123905491573045,0.4043841831688853,0.6677070082878742,class1
0.40133983446179905,0.41273170280133503,0.3654973644144872,0.808587444237846,0.4764924083377772,class1
0.19483827693785105,0.10182382739439276,0.16881563931754295,0.7882420446169893,0.7247319520402374,class1
0.04273352156265686,0.6689205293629241,0.5853211066071327,0.3931961070202229,0.7127423179114514,class1
